city,date,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg
Kasese,1987-05,92.09011,-7.2571106,98.74350229899089,68.72685400644939
Kasese,1987-06,99.0161,49.345085,106.97144317626953,78.18702983856201
Kasese,1987-07,38.93713,2.289009,76.6811129252116,80.16439692179362
Kasese,1987-08,77.76553,0.68510437,71.90625381469727,85.32487805684407
Kasese,1987-09,91.35148,-13.32518,69.351380666097,88.16141192118327
Kasese,1987-10,96.91336,-28.64804,88.67679087320964,82.67895189921062
Kasese,1987-11,143.90903,31.91462,110.72462209065755,91.31543795267741
Kasese,1987-12,59.30074,-13.623264,100.04104232788086,84.69621149698894
Kasese,1988-01,46.63216,12.032234,83.28064219156902,85.97871653238933
Kasese,1988-02,25.03184,-17.511988,43.6549129486084,77.18976751963298
Kasese,1988-03,72.02647,-19.88839,47.89682197570801,73.96893215179443
Kasese,1988-04,138.76488,0.64356995,78.60772768656413,80.94418493906657
Kasese,1988-05,102.96525,3.6180267,104.58553059895833,74.12022177378337
Kasese,1988-06,48.350353,-1.3206596,96.6934928894043,72.29515743255615
Kasese,1988-07,66.15285,29.504726,72.48948287963867,75.5486052831014
Kasese,1988-08,89.46837,12.387939,67.99052302042644,86.28802680969238
Kasese,1988-09,143.72823,39.051567,99.78314717610677,98.23832003275554
Kasese,1988-10,128.58032,3.018921,120.59230550130208,96.54089419047038
Kasese,1988-11,110.131065,-1.8633423,127.47987111409505,97.73519706726074
Kasese,1988-12,95.63032,22.706314,111.44723510742188,105.61519114176433
Kasese,1989-01,50.88389,16.283962,85.54842376708984,103.07036463419597
Kasese,1989-02,41.600945,-0.94288254,62.70505015055338,95.09246063232422
Kasese,1989-03,69.35206,-22.562798,53.945630391438804,82.69643274943034
Kasese,1989-04,115.01149,-23.109818,75.32149759928386,80.43496068318684
Kasese,1989-05,141.92831,42.581093,108.76395416259766,85.73450215657552
Kasese,1989-06,38.394577,-11.276436,98.44479370117188,76.19521204630534
Kasese,1989-07,33.302635,-3.3454857,71.20850880940755,73.2650032043457
Kasese,1989-08,67.74084,-9.339592,46.479349772135414,77.62165196736653
Kasese,1989-09,142.53139,37.85473,81.19161987304688,89.81820678710938
Kasese,1989-10,109.39655,-16.164848,106.55625915527344,88.8823839823405
Kasese,1989-11,110.962364,-1.0320435,120.96343485514323,83.72139231363933
Kasese,1989-12,119.202484,46.27848,113.1871337890625,97.18937683105469
Kasese,1990-01,21.75505,-12.844875,83.97329966227214,95.26477940877278
Kasese,1990-02,96.43233,53.8885,79.1299540201823,100.04669443766277
Kasese,1990-03,107.86906,15.954201,75.35214487711589,94.26963933308919
Kasese,1990-04,136.00836,-2.1129456,113.43658192952473,98.70494079589844
Kasese,1990-05,77.94935,-21.397873,107.27558898925781,93.20277150472005
Kasese,1990-06,15.555332,-34.11568,76.50434748331706,75.92824618021648
Kasese,1990-07,40.850956,4.202835,44.78521219889323,79.11089706420898
Kasese,1990-08,57.090446,-19.989983,37.832244873046875,72.55391693115234
Kasese,1990-09,69.264435,-35.412224,55.73527908325195,66.1198132832845
Kasese,1990-10,114.88442,-10.676979,80.41310119628906,62.59915669759115
Kasese,1990-11,97.15079,-14.84362,93.76654815673828,65.79939651489258
Kasese,1990-12,97.23522,24.311218,103.09014383951823,79.41271146138509
Kasese,1991-01,63.398865,28.798939,85.92829132080078,83.17069625854492
Kasese,1991-02,46.39234,3.8485146,69.00880940755208,81.38767878214519
Kasese,1991-03,38.86783,-53.047028,49.55301157633463,76.32157770792644
Kasese,1991-04,86.41094,-51.710365,57.22370402018229,71.57599767049153
Kasese,1991-05,97.376595,-1.9706268,74.2184549967448,71.61363220214844
Kasese,1991-06,54.470345,4.7993317,79.41929372151692,64.48615264892578
Kasese,1991-07,27.500544,-9.147577,59.78249422709147,58.50309912363688
Kasese,1991-08,53.845005,-23.235424,45.27196439107259,59.74520969390869
Kasese,1991-09,84.36282,-20.313835,55.23612403869629,67.32770888010661
Kasese,1991-10,131.636,6.0746,89.94794336954753,74.8652187983195
Kasese,1991-11,85.576225,-26.418182,100.52501678466797,72.89849058787028
Kasese,1991-12,60.56786,-12.356144,92.59336217244466,73.91474310557048
Kasese,1992-01,33.93096,-0.6689644,60.02501551310221,74.98647944132487
Kasese,1992-02,17.905733,-24.638094,37.46818478902181,68.9966007868449
Kasese,1992-03,99.88602,7.971161,50.57423718770345,71.58379968007405
Kasese,1992-04,94.856064,-43.265244,70.88260459899902,65.45381005605061
Kasese,1992-05,43.436188,-55.911034,79.39275614420573,58.43047046661377
Kasese,1992-06,45.65923,-4.0117836,61.317160288492836,55.945698738098145
Kasese,1992-07,34.467323,-2.1807976,41.18758010864258,56.0350923538208
Kasese,1992-08,42.810734,-34.269695,40.979095458984375,60.185925801595054
Kasese,1992-09,114.84746,10.170799,64.04183832804362,62.67949930826823
Kasese,1992-10,94.82937,-30.732033,84.16252009073894,62.67505009969076
Kasese,1992-11,64.85594,-47.138466,91.51092274983723,66.24500910441081
Kasese,1992-12,109.71596,36.791954,89.80042266845703,76.92113049825032
Kasese,1993-01,51.817352,17.217426,75.4630839029948,79.81280199686687
Kasese,1993-02,67.30039,24.756565,76.27790069580078,83.89441172281902
Kasese,1993-03,64.64833,-27.266525,61.255358378092446,75.52789052327473
Kasese,1993-04,175.3969,37.27559,102.44853973388672,88.95581181844075
Kasese,1993-05,154.20335,54.856133,131.41619364420572,103.84704717000325
Kasese,1993-06,37.588894,-12.082119,122.39638137817383,91.82586987813313
Kasese,1993-07,15.155408,-21.492714,68.98255189259847,85.7155458132426
Kasese,1993-08,91.85603,14.775604,48.2001117070516,89.80815267562866
Kasese,1993-09,60.34916,-44.3275,55.78686682383219,89.091624101003
Kasese,1993-10,131.75595,6.1945496,94.65371449788411,81.81813319524129
Kasese,1993-11,80.6478,-31.346611,90.91763559977214,69.55887365341187
Kasese,1993-12,121.81064,48.886635,111.40479532877605,83.59583107630412
Kasese,1994-01,38.153477,3.5535507,80.20397059122722,87.42884254455566
Kasese,1994-02,17.4272,-25.116627,59.130438486735024,75.02403704325359
Kasese,1994-03,82.19798,-9.716873,45.92621994018555,78.66550763448079
Kasese,1994-04,136.68703,-1.4342804,78.77073669433594,79.48735364278157
Kasese,1994-05,169.90642,70.5592,129.5971425374349,94.36379051208496
Kasese,1994-06,34.45309,-15.217922,113.68217849731445,79.80419921875
Kasese,1994-07,43.367836,6.719715,82.57578150431316,80.67325909932454
Kasese,1994-08,74.5757,-2.5047302,50.798875172932945,90.19800885518391
Kasese,1994-09,74.51657,-30.160088,64.1533686319987,88.91777356465657
Kasese,1994-10,126.49907,0.93766785,91.86377970377605,87.2197806040446
Kasese,1994-11,113.9327,1.9382935,104.98278045654297,77.89082781473796
Kasese,1994-12,87.68599,14.761986,109.37258656819661,86.76297760009766
Kasese,1995-01,32.03228,-2.567646,77.88365681966145,84.87371826171875
Kasese,1995-02,32.281254,-10.262573,50.666507720947266,77.82464408874512
Kasese,1995-03,90.52301,-1.3918457,51.61218134562174,80.49238395690918
Kasese,1995-04,160.28658,22.165268,94.36361312866211,86.12363497416179
Kasese,1995-05,62.54315,-36.80407,104.45091247558594,77.5587100982666
Kasese,1995-06,63.995262,14.324249,95.60832977294922,73.61025555928548
Kasese,1995-07,29.310125,-7.3379955,51.94951311747233,73.15656312306722
Kasese,1995-08,26.398922,-50.681507,39.90143648783366,72.1761744817098
Kasese,1995-09,117.74729,13.070633,57.818779627482094,76.71355470021565
Kasese,1995-10,75.577934,-49.983467,73.24138259887695,62.595447858174644
Kasese,1995-11,123.57414,11.579735,105.63312276204427,72.76727962493896
Kasese,1995-12,94.97072,22.046715,98.04093170166016,77.92985566457112
Kasese,1996-01,73.68086,39.080936,97.40857442220052,85.32497851053874
Kasese,1996-02,40.402916,-2.140911,69.68483225504558,87.65897750854492
Kasese,1996-03,105.731224,13.816368,73.27166748046875,85.65629959106445
Kasese,1996-04,83.14107,-54.98024,76.42506917317708,86.9168217976888
Kasese,1996-05,98.52784,-0.8193817,95.80004374186198,82.74243799845378
Kasese,1996-06,59.813972,10.14296,80.49429321289062,76.88298034667969
Kasese,1996-07,39.291595,2.6434746,65.87780253092448,71.15143585205078
Kasese,1996-08,134.4086,57.32817,77.83805592854817,86.81904983520508
Kasese,1996-09,104.92412,0.24745941,92.87477111816406,86.68453216552734
Kasese,1996-10,155.50302,29.94162,131.6119130452474,98.74485778808594
Kasese,1996-11,136.56041,24.566002,132.32918294270834,105.08361943562825
Kasese,1996-12,158.73282,85.808815,150.26541646321616,121.57009379069011
Kasese,1997-01,75.06046,40.460537,123.45123036702473,127.53157170613606
Kasese,1997-02,1.1103456,-41.433483,78.30120905240376,105.31519599755605
Kasese,1997-03,90.094406,-1.8204498,55.42173822720846,102.8435773452123
Kasese,1997-04,208.03955,69.91824,99.74810083707173,111.59966560204823
Kasese,1997-05,131.05353,31.706306,143.06249491373697,110.68185198307037
Kasese,1997-06,91.33293,41.66192,143.47533671061197,99.44853746891022
Kasese,1997-07,28.762175,-7.8859463,83.71621131896973,91.73215607802074
Kasese,1997-08,31.55201,-45.52842,50.549038569132485,96.80576674143474
Kasese,1997-09,62.23107,-42.445587,40.84841855367025,92.16187763214111
Kasese,1997-10,105.21007,-20.351334,66.33104960123698,75.02363046010335
Kasese,1997-11,143.69019,31.695778,103.71044158935547,77.12974007924397
Kasese,1997-12,82.59948,9.675476,110.49991099039714,75.67416477203369
Kasese,1998-01,36.116188,1.516262,87.46861775716145,76.89983367919922
Kasese,1998-02,37.325687,-5.2181396,52.01378504435221,77.86211331685384
Kasese,1998-03,105.26228,13.347427,59.56805292765299,85.03398195902507
Kasese,1998-04,95.357574,-42.763733,79.31518173217773,83.3918997446696
Kasese,1998-05,84.83182,-14.515404,95.15055847167969,73.58217175801595
Kasese,1998-06,17.414074,-32.25694,65.86782201131184,62.71793746948242
Kasese,1998-07,36.358795,-0.2893257,46.20156224568685,62.75837198893229
Kasese,1998-08,48.116753,-28.963676,33.96320724487305,64.55688285827637
Kasese,1998-09,71.0178,-33.65886,51.83111572265625,58.84946886698405
Kasese,1998-10,133.25969,7.698288,84.13141377766927,65.16648801167806
Kasese,1998-11,92.52742,-19.466988,98.93496958414714,66.44908841451009
Kasese,1998-12,66.80551,-6.118492,97.53087361653645,74.68099466959636
Kasese,1999-01,42.732742,8.132816,67.355224609375,75.74331919352214
Kasese,1999-02,16.935217,-25.60861,42.15782356262207,70.5463965733846
Kasese,1999-03,103.81196,11.897102,54.4933058420817,76.01208972930908
Kasese,1999-04,95.33618,-42.785126,72.02778561909993,69.69150511423747
Kasese,1999-05,46.396828,-52.950394,81.84832255045573,62.0030730565389
Kasese,1999-06,8.6956,-40.975414,50.14286963144938,52.31808773676554
Kasese,1999-07,26.738894,-9.909227,27.277106920878094,49.652446269989014
Kasese,1999-08,122.8141,45.733673,52.749531745910645,67.29892714818318
Kasese,1999-09,105.780624,1.1039658,85.11120669047038,67.62703816095988
Kasese,1999-10,155.88998,30.328583,128.16157023111978,77.71933857599895
Kasese,1999-11,113.57107,1.5766602,125.08055877685547,88.91504526138306
Kasese,1999-12,74.60897,1.684967,114.69000752766927,99.90060710906982
Kasese,2000-01,42.989624,8.389698,77.05655415852864,102.60906219482422
Kasese,2000-02,24.18805,-18.355778,47.26221466064453,86.17138671875
Kasese,2000-03,69.1952,-22.719658,45.45762379964193,80.0738156636556
Kasese,2000-04,142.70204,4.5807343,78.69509633382161,77.87582524617513
Kasese,2000-05,66.18295,-33.16427,92.69339752197266,69.9778060913086
Kasese,2000-06,48.407093,-1.2639198,85.76402918497722,65.61082649230957
Kasese,2000-07,45.874153,9.226032,53.48806635538737,66.09158134460449
Kasese,2000-08,83.33789,6.2574615,59.20637893676758,75.94988822937012
Kasese,2000-09,80.34509,-24.331566,69.85237884521484,77.80820401509602
Kasese,2000-10,152.39476,26.833359,105.35924784342448,79.42365709940593
Kasese,2000-11,121.84538,9.850975,118.19507853190105,88.7007287343343
Kasese,2000-12,69.92048,-3.0035248,114.72020721435547,92.28629302978516
Kasese,2001-01,21.208385,-13.391541,70.9914156595866,88.17533175150554
Kasese,2001-02,30.845165,-11.698662,40.65800984700521,79.42654418945312
Kasese,2001-03,123.845436,31.93058,58.63299560546875,86.67660140991211
Kasese,2001-04,164.20132,26.080017,106.29730860392253,88.64436213175456
Kasese,2001-05,136.91258,37.56536,141.65311431884766,91.15556208292644
Kasese,2001-06,35.83676,-13.834251,112.31688944498698,85.47494252522786
Kasese,2001-07,76.84535,40.19723,83.19823201497395,94.74777030944824
Kasese,2001-08,80.111496,3.031067,64.26453653971355,102.9588254292806
Kasese,2001-09,97.49027,-7.186386,84.81570688883464,98.56629816691081
Kasese,2001-10,177.2865,51.725098,118.29608917236328,100.74716059366862
Kasese,2001-11,114.79089,2.796486,129.85588836669922,97.06021245320638
Kasese,2001-12,84.50635,11.582344,125.52791341145833,105.17181015014648
Kasese,2002-01,47.116173,12.516247,82.13780466715495,100.21694691975911
Kasese,2002-02,35.95929,-6.5845375,55.86060333251953,92.85824584960938
Kasese,2002-03,131.08942,39.17456,71.38829294840495,98.45810317993164
Kasese,2002-04,100.94451,-37.176796,89.33107248942058,85.73443857828777
Kasese,2002-05,110.38956,11.0423355,114.1411616007487,85.00088246663411
Kasese,2002-06,4.400394,-45.27062,71.91148742039998,71.64989018440247
Kasese,2002-07,24.703686,-11.944435,46.497878869374595,67.91447567939758
Kasese,2002-08,50.91605,-26.16438,26.67337656021118,70.40726908047994
Kasese,2002-09,48.47001,-56.20665,41.36324818929037,56.63736780484518
Kasese,2002-10,123.08145,-2.47995,74.15583674112956,60.326857805252075
Kasese,2002-11,82.8161,-29.178307,84.78918711344402,55.7312818368276
Kasese,2002-12,53.55217,-19.371834,86.48324076334636,63.92324447631836
Kasese,2003-01,27.816193,-6.7837334,54.72815450032552,64.44199562072754
Kasese,2003-02,29.723984,-12.819843,37.030782063802086,60.90998458862305
Kasese,2003-03,84.05854,-7.8563156,47.199572245279946,66.84140650431316
Kasese,2003-04,141.03894,2.917633,84.94048817952473,69.83432133992513
Kasese,2003-05,125.96686,26.619637,117.02144622802734,77.02611414591472
Kasese,2003-06,88.074875,38.403862,118.36022440592448,82.77989832560222
Kasese,2003-07,27.076792,-9.571329,80.37284151713054,82.65666484832764
Kasese,2003-08,44.19166,-32.888767,53.11444282531738,85.06794452667236
Kasese,2003-09,91.97783,-12.69883,54.41542752583822,86.38782596588135
Kasese,2003-10,81.98865,-43.572754,72.71937942504883,76.54611047108968
Kasese,2003-11,86.28194,-25.712471,86.74947102864583,69.93195692698161
Kasese,2003-12,39.854332,-33.06967,69.37497202555339,61.8951997756958
Kasese,2004-01,72.30749,37.70756,66.14791870117188,69.43364906311035
Kasese,2004-02,48.863304,6.319477,53.67504119873047,70.21225611368816
Kasese,2004-03,101.80478,9.889923,74.32519022623698,71.85008112589519
Kasese,2004-04,146.69223,8.570923,99.12010447184245,82.63401158650716
Kasese,2004-05,69.62786,-29.71936,106.04162343343098,79.85833231608073
Kasese,2004-06,5.946021,-43.72499,74.0887041091919,74.20694716771443
Kasese,2004-07,24.017382,-12.630739,33.19708792368571,66.15859619776408
Kasese,2004-08,73.03796,-4.042473,34.33378632863363,70.1877048810323
Kasese,2004-09,84.480804,-20.195854,60.51204744974772,67.3003757794698
Kasese,2004-10,107.40553,-18.155869,88.30809783935547,60.75259288152059
Kasese,2004-11,136.9733,24.97889,109.61987813313802,71.97683223088582
Kasese,2004-12,46.232475,-26.691528,96.8704350789388,78.69124126434326
Kasese,2005-01,54.120335,19.520409,79.1087023417155,83.70840009053548
Kasese,2005-02,25.931894,-16.611933,42.09490140279134,75.85738976796468
Kasese,2005-03,113.709526,21.79467,64.58725166320801,80.72884337107341
Kasese,2005-04,141.92555,3.804245,93.85565757751465,86.48217995961507
Kasese,2005-05,98.19829,-1.1489334,117.94445546468098,80.01967843373616
Kasese,2005-06,60.67205,11.001038,100.26529693603516,82.42627429962158
Kasese,2005-07,13.200675,-23.447445,57.357004483540855,75.60633103052776
Kasese,2005-08,84.35979,7.279358,52.744170824686684,85.34431314468384
Kasese,2005-09,99.58916,-5.0875015,65.716539700826,82.99091831843059
Kasese,2005-10,90.184586,-35.376816,91.37784322102864,74.36742385228474
Kasese,2005-11,93.96867,-18.025734,94.58080546061198,73.66248814264934
Kasese,2005-12,48.858353,-24.06565,77.67053731282552,71.69353850682576
Kasese,2006-01,13.660177,-20.939749,52.16240119934082,71.77012221018474
Kasese,2006-02,59.726536,17.182709,40.74835522969564,67.66458034515381
Kasese,2006-03,94.984055,3.0691986,56.123589197794594,66.89706325531006
Kasese,2006-04,96.86354,-41.257767,83.8580436706543,68.01022243499756
Kasese,2006-05,96.05564,-3.2915802,95.96774546305339,68.35805034637451
Kasese,2006-06,8.439994,-41.231018,67.11972522735596,61.62165721257528
Kasese,2006-07,46.544113,9.895992,50.34658273061117,67.10231320063274
Kasese,2006-08,72.10263,-4.9777985,42.362245877583824,69.1649956703186
Kasese,2006-09,64.21934,-40.45732,60.955360412597656,64.0375428199768
Kasese,2006-10,99.37666,-26.184738,78.5662104288737,64.45639657974243
Kasese,2006-11,114.37581,2.381401,92.65726979573567,67.50975783665974
Kasese,2006-12,71.28877,-1.635231,95.01374816894531,77.98455429077148
Kasese,2007-01,31.052986,-3.5469398,72.23918914794922,75.40269978841145
Kasese,2007-02,35.663788,-6.880039,46.00184885660807,69.32955932617188
Kasese,2007-03,56.089706,-35.82515,40.93549346923828,67.9746208190918
Kasese,2007-04,103.0187,-35.102608,64.92406463623047,68.58162689208984
Kasese,2007-05,94.55109,-4.796135,84.55316416422527,65.27750651041667
Kasese,2007-06,111.2226,61.55159,102.93079630533855,71.9331448872884
Kasese,2007-07,65.095535,28.447414,90.28974151611328,77.60690307617188
Kasese,2007-08,76.251015,-0.82941437,84.18971761067708,84.37144088745117
Kasese,2007-09,110.03698,5.360321,83.79450988769531,93.36265309651692
Kasese,2007-10,87.39866,-38.162743,91.22888437906902,90.75931294759114
Kasese,2007-11,134.28358,22.289177,110.57307434082031,97.3813959757487
Kasese,2007-12,52.454403,-20.4696,91.37888209025066,87.58669598897298
Kasese,2008-01,48.143482,13.543556,78.2938232421875,84.76135381062825
Kasese,2008-02,41.17367,-1.3701553,47.25718561808268,78.91512997945149
Kasese,2008-03,126.20727,34.29241,71.84147389729817,81.61017799377441
Kasese,2008-04,71.91501,-66.2063,79.76531600952148,79.02956962585449
Kasese,2008-05,71.16467,-28.182549,89.76231638590495,68.50975100199382
Kasese,2008-06,74.18026,24.509247,72.41998036702473,72.13072713216145
Kasese,2008-07,52.616028,15.967907,65.9869867960612,72.87615140279134
Kasese,2008-08,108.08401,31.003578,78.29343159993489,84.02787399291992
Kasese,2008-09,162.61082,57.934166,107.7702865600586,90.09513346354167
Kasese,2008-10,73.587814,-51.973587,114.76088205973308,90.37393442789714
Kasese,2008-11,76.814804,-35.179604,104.33781433105469,91.3156229654948
Kasese,2008-12,53.38875,-19.535255,67.93045552571614,87.85037104288737
Kasese,2009-01,28.482302,-6.1176243,52.89528465270996,83.82808335622151
Kasese,2009-02,61.6525,19.108673,47.84118334452311,76.0894988377889
Kasese,2009-03,61.1059,-30.808956,50.413567225138344,59.172011375427246
Kasese,2009-04,108.34265,-29.778656,77.03368377685547,64.96448421478271
Kasese,2009-05,115.69396,16.34674,95.04750442504883,71.44434388478597
Kasese,2009-06,96.61932,46.94831,106.88531239827473,78.64943981170654
Kasese,2009-07,14.143581,-22.50454,75.48562240600586,76.25965309143066
Kasese,2009-08,63.787373,-13.2930565,58.18342590332031,76.61546516418457
Kasese,2009-09,94.83157,-9.845085,57.58750915527344,82.2364107767741
Kasese,2009-10,130.74707,5.185669,96.45533879597981,85.97048060099284
Kasese,2009-11,80.78894,-31.205467,102.12252807617188,80.1529769897461
Kasese,2009-12,61.01532,-11.908684,90.85044352213542,74.21897633870442
Kasese,2010-01,47.673153,13.073227,63.15913772583008,79.80723826090495
Kasese,2010-02,99.78186,57.238033,69.49011103312175,85.8063195546468
Kasese,2010-03,105.3752,13.460342,84.27673721313477,87.56359036763509
Kasese,2010-04,158.4728,20.351486,121.20995076497395,92.18454424540202
Kasese,2010-05,138.24248,38.895256,134.03015645345053,101.76013374328613
Kasese,2010-06,54.93152,5.2605057,117.21559651692708,100.74616686503093
Kasese,2010-07,27.261892,-9.386229,73.47862943013509,97.34429009755452
Kasese,2010-08,55.33614,-21.74429,45.843183517456055,89.93666998545329
Kasese,2010-09,138.53482,33.858162,73.71095085144043,95.46327368418376
Kasese,2010-10,135.28735,9.725952,109.71943791707356,91.59903367360432
Kasese,2010-11,114.8557,2.86129,129.55929056803384,87.70123704274495
Kasese,2010-12,69.189415,-3.7345886,106.44415537516277,90.07755311330159
Kasese,2011-01,20.935646,-13.66428,68.32691955566406,89.02317873636882
Kasese,2011-02,0.0,-42.543827,30.04168701171875,79.8004887898763
Kasese,2011-03,99.47302,7.5581665,40.13622283935547,73.29018910725911
Kasese,2011-04,111.03565,-27.085655,70.16955820719402,69.24823888142903
Kasese,2011-05,190.81207,91.46485,133.7735824584961,81.90763473510742
Kasese,2011-06,106.62045,56.94944,136.15605926513672,88.1461410522461
Kasese,2011-07,55.653126,19.005005,117.69521713256836,93.93238766988118
Kasese,2011-08,146.13838,69.05795,102.80398686726888,118.28878466288249
Kasese,2011-09,137.97241,33.295753,113.25463994344075,124.70534960428874
Kasese,2011-10,102.001,-23.560402,128.7039311726888,123.19957415262859
Kasese,2011-11,147.54333,35.548927,129.17224884033203,115.98811785380046
Kasese,2011-12,43.785828,-29.138176,97.77672068277995,105.51568031311035
Kasese,2012-01,7.600401,-26.999525,66.30985450744629,97.50689284006755
Kasese,2012-02,38.240456,-4.3033714,29.875561396280926,79.52390511830647
Kasese,2012-03,67.557175,-24.357681,37.799343744913735,67.78803221384685
Kasese,2012-04,231.49438,93.37308,112.43067169189453,89.37026309967041
Kasese,2012-05,148.16298,48.815758,149.0715128580729,89.47353712717693
Kasese,2012-06,19.756018,-29.914995,133.13779385884604,85.46856880187988
Kasese,2012-07,47.762455,11.114334,71.89381726582845,92.1622444788615
Kasese,2012-08,76.531456,-0.5489731,48.01664288838705,98.54407787322998
Kasese,2012-09,103.93978,-0.73687744,76.07789738972981,104.60784562428792
Kasese,2012-10,204.70198,79.14058,128.39107259114584,100.14244492848714
Kasese,2012-11,128.72755,16.733147,145.7897720336914,96.90320746103923
Kasese,2012-12,106.302956,33.378952,146.57749684651694,111.32769711812337
Kasese,2013-01,25.760056,-8.83987,86.93018849690755,107.66063054402669
Kasese,2013-02,46.129814,3.585987,59.3976084391276,102.5936902364095
Kasese,2013-03,95.27446,3.359604,55.72144317626953,101.14947001139323
Kasese,2013-04,204.11588,65.99457,115.17338307698567,101.05178578694661
Kasese,2013-05,109.44249,10.095268,136.2776082356771,97.83760833740234
Kasese,2013-06,23.094261,-26.576752,112.21754201253255,83.96949259440105
Kasese,2013-07,19.35431,-17.293812,50.63035329182943,82.90186818440755
Kasese,2013-08,62.936157,-14.144272,35.12824249267578,85.70292536417644
Kasese,2013-09,121.13655,16.459892,67.80900573730469,90.01327387491862
Kasese,2013-10,110.24364,-15.317764,98.10544840494792,74.36790084838867
Kasese,2013-11,141.56802,29.573616,124.31607055664062,79.7221565246582
Kasese,2013-12,38.8245,-34.099503,96.87872060139973,82.34386316935222
Kasese,2014-01,24.96705,-9.632875,68.45319175720215,83.27932008107503
Kasese,2014-02,26.652843,-15.890984,30.14813168843587,77.23210112253825
Kasese,2014-03,96.18941,4.2745514,49.26976712544759,73.07424386342366
Kasese,2014-04,119.05806,-19.063248,80.63343683878581,74.54331429799397
Kasese,2014-05,53.703903,-45.64332,89.65045674641927,59.899294217427574
Kasese,2014-06,25.951166,-23.719847,66.23770968119304,57.75373840332031
Kasese,2014-07,33.325535,-3.322586,37.66020139058431,59.14681911468506
Kasese,2014-08,136.38171,59.301285,65.21947161356609,77.43496417999268
Kasese,2014-09,187.17892,82.502266,118.96205774943034,92.59988371531169
Kasese,2014-10,104.27863,-21.282768,142.61309051513672,90.13664595286052
Kasese,2014-11,171.93309,59.938683,154.4635492960612,109.84151045481364
Kasese,2014-12,58.07923,-14.844772,111.43031819661458,115.19618797302246
Kasese,2015-01,1.129751,-33.470177,77.04735747973125,109.83022399743398
Kasese,2015-02,34.84248,-7.7013474,31.35048731168111,92.90701830387115
Kasese,2015-03,71.443405,-20.47145,35.80521194140116,73.61776506900787
Kasese,2015-04,148.5217,10.400391,84.93586095174153,80.99160921573639
Kasese,2015-05,81.39087,-17.956352,100.45199076334636,65.90123903751373
Kasese,2015-06,93.6516,43.98059,107.85472361246745,71.82996777693431
Kasese,2015-07,27.418877,-9.229244,67.48711649576823,76.21148872375488
Kasese,2015-08,22.609203,-54.471226,47.893227895100914,74.17260932922363
Kasese,2015-09,132.85066,28.174004,60.959580739339195,84.40715217590332
Kasese,2015-10,102.02368,-23.53772,85.82784907023112,76.65748278299968
Kasese,2015-11,107.3758,-4.6186066,114.08338165283203,80.98830477396648
Kasese,2015-12,48.23475,-24.689255,85.87807718912761,73.4188289642334
Kasese,2016-01,33.83689,-0.7630348,63.149147033691406,74.48849805196126
Kasese,2016-02,21.754852,-20.788975,34.60883076985677,74.3461062113444
Kasese,2016-03,68.40044,-23.51442,41.330726623535156,63.60440190633138
Kasese,2016-04,182.24635,44.125046,90.80054728190105,76.97484715779622
Kasese,2016-05,84.60544,-14.741783,111.75074259440105,73.1797866821289
Kasese,2016-06,69.32254,19.651527,112.05811055501302,76.6944185892741
Kasese,2016-07,28.18613,-8.46199,60.70470301310221,75.75262514750163
Kasese,2016-08,90.344215,13.263786,62.617628733317055,87.18418566385905
Kasese,2016-09,77.59216,-27.084496,65.37416966756184,88.71614011128743
Kasese,2016-10,122.79707,-2.764328,96.91115061442058,78.8079268137614
Kasese,2016-11,102.78814,-9.206268,101.05912526448567,81.83837699890137
Kasese,2016-12,14.564149,-58.359856,80.04978720347087,72.71197843551636
Kasese,2017-01,10.886724,-23.713202,42.74633757273356,69.82874409357707
Kasese,2017-02,61.90275,19.358921,29.117873827616375,65.08849954605103
Kasese,2017-03,64.43414,-27.480713,45.7412052154541,62.895496209462486
Kasese,2017-04,97.36976,-40.75155,74.56888326009114,58.65761041641235
Kasese,2017-05,72.23183,-27.115395,78.01190948486328,53.56489165623983
Kasese,2017-06,26.50021,-23.170803,65.36726506551106,55.55423514048258
Kasese,2017-07,52.715916,16.067795,50.48265075683594,62.52576700846354
Kasese,2017-08,64.71741,-12.363022,47.97784423828125,62.994876861572266
Kasese,2017-09,103.795135,-0.88152313,73.74281946818034,69.5550422668457
Kasese,2017-10,143.00226,17.440857,103.83826700846355,77.16045888264973
Kasese,2017-11,113.26178,1.2673721,120.0197245279948,83.99878438313802
Kasese,2017-12,21.066685,-51.85732,92.44357426961263,83.09319686889648
Kasese,2018-01,10.322243,-24.277683,48.21690241495768,76.02758471171062
Kasese,2018-02,53.215046,10.671219,28.201324462890625,74.1105244954427
Kasese,2018-03,146.86678,54.95192,70.13468805948894,81.28913116455078
Kasese,2018-04,211.18654,73.06523,137.08945337931314,92.65317789713542
Kasese,2018-05,114.60206,15.254837,157.55179087320963,92.87655766805013
Kasese,2018-06,21.14449,-28.526524,115.64436213175456,92.88952509562175
Kasese,2018-07,9.253251,-27.39487,48.333266258239746,92.71135981877644
Kasese,2018-08,68.060814,-9.019615,32.819518089294434,95.18565448125203
Kasese,2018-09,76.80458,-27.872078,51.37288188934326,83.5086220105489
Kasese,2018-10,90.15462,-35.406784,78.34000396728516,63.33663511276245
Kasese,2018-11,99.22571,-12.7687,88.72830200195312,60.77391004562378
Kasese,2018-12,82.97716,10.053154,90.78582763671875,71.079354763031
